output,input,level,S1_raw_mean,S1_raw_std,S1_ci_low,S1_ci_high,S1_plot,ST_mean,ST_std,ST_ci_low,ST_ci_high
iteration1_wall2,SS316_alpha,0,0.022716302871704102,0.009420014763750068,0.020105207994920677,0.025327397748487527,0.022716302871704102,0.03412267774343491,0.0007055165883835379,0.033927118522391754,0.03431823696447806
iteration1_keff,E_slope,0,0.0013290274143218995,0.008025323691989031,-0.0008954788207765215,0.0035535336494203207,0.0013290274143218995,0.0356036727130413,0.0013284947352023562,0.035235432759716676,0.03597191266636593
iteration1_keff,E_intercept,0,0.0005302608013153076,0.007633383312767264,-0.0015856051033954464,0.0026461267060260618,0.0005302608013153076,0.032504812702536585,0.0013128925743770804,0.03214089744755048,0.03286872795752269
iteration1_keff,nu,0,0.005360432863235474,0.010774662666776659,0.002373848744858754,0.008347016981612193,0.005360432863235474,0.08471562936902047,0.0027646393785651043,0.08394931043018992,0.08548194830785101
iteration1_keff,alpha_base,0,0.12903475761413574,0.013776763690590816,0.12521603354699457,0.13285348168127692,0.12903475761413574,0.7579218327999115,0.0192106253417435,0.752596919127519,0.7632467464723041
iteration1_keff,alpha_slope,0,0.005915747880935669,0.008999632298666618,0.0034211770785191934,0.008410318683352144,0.005915747880935669,0.0961264979839325,0.0024988166039770937,0.09543386135901191,0.09681913460885308
iteration1_keff,SS316_T_ref,0,0.010698739290237427,0.019702066502143418,0.005237605078032285,0.01615987350244257,0.010698739290237427,0.30619461059570313,0.00803939889449562,0.3039662029135182,0.30842301827788804
iteration1_keff,SS316_k_ref,0,0.035088993310928344,0.015069187574915828,0.030912027620219888,0.039265959001636805,0.035088993310928344,0.5454284429550171,0.012469792729877163,0.5419719927552967,0.5488848931547375
iteration1_keff,SS316_alpha,0,0.005575141906738281,0.008687833938405554,0.0031669972004039564,0.007983286613072606,0.005575141906738281,0.058302661627531054,0.001789726519140065,0.057806574746334945,0.05879874850872716
iteration2_keff,E_slope,0,0.0018594813346862792,0.008392176039347634,-0.0004667111831566386,0.004185673852529197,0.0018594813346862792,0.007358357310295105,0.00012464565814737844,0.007323807296567488,0.007392907324022722
