iteration2_max_global_stress,iteration2_keff
159.3387,1.1036038
160.26839,1.1037726
160.91043,1.1025777
158.12932,1.104056
160.38896,1.1038275
153.65611,1.1046594
157.09802,1.103842
159.73795,1.1034201
160.56158,1.1025572
160.96144,1.101868
162.49243,1.1032977
163.38765,1.1026733
163.68292,1.103136
148.39474,1.1041816
159.34418,1.1033865
157.37317,1.1017952
158.44525,1.103727
153.11594,1.1042209
158.547,1.103913
160.43497,1.1032001
156.04086,1.1033406
160.6124,1.1036081
157.9122,1.1021798
155.75626,1.1040224
150.9718,1.1049134
158.78102,1.1016017
163.83836,1.102946
157.42136,1.1039227
159.54858,1.1036737
163.53786,1.1033179
158.41446,1.1035806
158.13641,1.1035371
161.37401,1.102873
152.96246,1.1039826
157.00926,1.1037796
163.83855,1.1032785
161.07378,1.1030297
159.52483,1.1032342
161.50677,1.1036762
159.24243,1.103851
164.85614,1.103332
156.80035,1.1020049
151.86443,1.1042167
162.53223,1.1031638
150.97256,1.1042889
147.81058,1.1044476
156.53047,1.1037953
147.37845,1.1046379
162.89223,1.1024467
164.24599,1.1031071
158.57883,1.1039618
159.52899,1.1035503
