E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha
-68730886.01150148,188914380071.0982,0.34201884401652444,8.289103921381318e-06,4.842358540043632e-09,922.5074984742174,22.312840120920423,0.012913335780211555
-67138090.0731443,188913583964.83032,0.34177937449918466,8.145257410789943e-06,4.981821325718474e-09,960.0807549605667,22.90645256458775,0.013505415746729402
-68382521.56294264,187498216998.91623,0.33509838375257595,8.381693692937121e-06,4.830115898595711e-09,933.8168116540613,23.02685146954214,0.013491145744438153
-65005862.151017636,182722073027.86777,0.3244782333539709,8.453975847945302e-06,5.092491405072901e-09,957.3886594797146,23.490786756110918,0.013285954489567165
-65923638.03210048,187858746743.49985,0.3331048422977569,8.610545535291849e-06,4.941988084297436e-09,941.2863805688241,23.87805170581464,0.013242004342846645
-70819549.34444703,193820702349.5924,0.3317543135758197,8.060857751297086e-06,5.189792266218022e-09,952.1791163302028,24.128517072973906,0.01296718402560453
-69610723.30456455,191741719560.9515,0.33061526881080133,7.927272506150754e-06,5.230026054054475e-09,960.6241212850653,23.059898639449145,0.012440908949494879
-70560445.41400008,196327906779.42404,0.3371426465983015,7.767351853468165e-06,5.112569909460785e-09,963.4236224965656,23.401474992935263,0.012133516583840837
-69405543.20546925,196964307267.16745,0.3318574769557898,8.137240275734224e-06,5.256328870205403e-09,978.2209005662534,24.294465522393168,0.012135480973476326
-66741833.33934657,201863003546.5348,0.32889492512609186,8.304259348860036e-06,5.16201396934192e-09,988.0404337266067,24.54143398561817,0.012137752145588956
-67184206.8397233,198518274304.84702,0.3256676313795871,7.991039362242322e-06,5.291638125758998e-09,961.199377349698,25.462507126726774,0.012544968759665601
-70503487.29897211,200685688789.0202,0.32503431990394155,7.905065131170285e-06,5.171006738606998e-09,1026.1194879579234,23.42724508662196,0.012283731980451375
-72289977.71013498,201548744925.30127,0.33568210425165934,8.18227974687687e-06,4.993296694518938e-09,1044.2676583870825,24.268130214156454,0.012646838139902661
-72522142.7382211,204016584638.82666,0.3208744290962703,8.597463268525835e-06,5.007614688647221e-09,1056.2128584215914,24.301323062009757,0.01318916444804577
-71671173.14323407,203978131281.12198,0.311525211772641,8.505552327683946e-06,4.956318285436391e-09,1079.7198135888677,24.36261636613568,0.0132592296863439
-69072858.60608998,204160744072.40186,0.30844584290841526,8.374161202324662e-06,4.872917940993119e-09,1063.8929530706996,23.455574102862506,0.013110474683348637
-70969109.12043205,199721336832.69226,0.30688412147013167,8.665287964741361e-06,4.665838453150152e-09,1092.394659907399,23.08261177786085,0.012474595512814851
-74569005.28302738,211641310623.33344,0.30834501525163627,8.697028640538324e-06,4.777813609905545e-09,1098.01889463904,24.108187584502275,0.012827493182701748
-71573757.36866774,200424495574.58987,0.31916247356740757,9.042132573717821e-06,4.281607736263922e-09,1118.5306252190794,25.018867359248347,0.012635881719140128
-70730009.82777981,193435730740.91498,0.31928435184346343,9.1417079648456e-06,4.356678012928331e-09,1116.7334331522136,23.397597979261246,0.012221393783874844
-73128001.35327876,186991901727.2191,0.31442878431514676,9.731097739858716e-06,4.0744108482705184e-09,1096.9571349071068,23.983681735997248,0.01173495061894062
-71103098.62165408,186788131837.73077,0.2993373076046585,9.543841355424009e-06,4.16517288888733e-09,1118.0220947413454,23.995782310128025,0.011625587356473645
-68790230.5822448,190054380937.6209,0.2907627605049111,9.63556667287854e-06,4.4190283043936555e-09,1107.2104144926811,24.36204808601781,0.011019720915065756
-67261595.55763033,190947471343.7881,0.28498363388403175,9.715593580816572e-06,4.2830279862201115e-09,1102.447651933518,24.70824613369955,0.011067352486580036
-63153560.880451106,198792354526.67294,0.2624866523598213,9.584899376104708e-06,4.268959608389389e-09,1052.96423087345,23.549213119499935,0.011464072102294835
-62180682.451449044,199384326218.1081,0.26879166899653617,9.598923144865579e-06,4.3688126391653285e-09,1083.8410780214783,23.340867698032543,0.011761105128868831
-58782693.875470385,194428211017.79886,0.25720351028329136,9.605221220179465e-06,4.577514957645379e-09,1109.115194526279,23.168672034157495,0.012684333592334876
-59735340.83065529,196002363619.41113,0.25857649713049685,9.496172300523636e-06,4.564540484113219e-09,1052.528892433069,21.56249443029418,0.012985991263722815
-58108515.82791292,197020021383.9454,0.25177539726071607,9.875994501107023e-06,4.365583626807591e-09,1063.719237285992,21.95247626567371,0.012820076299015357
-58178453.41859691,198193288174.16028,0.24520328511007042,9.31601856334747e-06,4.6246162592875435e-09,1017.5761350955526,21.511548164997368,0.012796418252265731
-57920630.58722892,194236030933.27008,0.25778844390312655,8.736631527260734e-06,4.928105889368816e-09,949.8025957106801,23.697225258633743,0.012879113628962937
-56803222.73835239,194522353005.28427,0.26676995155798067,9.014232916821627e-06,5.033877625529956e-09,913.3829686534503,22.951764448163544,0.013043031769367969
-57389116.26088423,190766717687.37253,0.25543948702864516,9.001222283283421e-06,5.0673593659527815e-09,858.8430539960353,22.657958128382486,0.013447026390824344
-59663938.42252396,204489103838.83948,0.24467670137575265,9.178084724177578e-06,4.982584731757787e-09,837.1577959107875,22.9611639631786,0.013818179682080753
-59644696.81023507,213856320241.06686,0.23705958576983333,9.53353885793218e-06,4.788617597454444e-09,784.0419200001177,22.01049166103022,0.013802095255491746
-62621246.66353473,207778923579.36087,0.23971598533140326,9.484618394550196e-06,4.72208499202267e-09,772.7996843875613,23.24395555841705,0.014049371545717192
-64222118.60650759,201447336782.24185,0.24880549250880404,8.986924873180896e-06,4.955753763808429e-09,780.0362891197441,22.342550601139834,0.013416070037198179
-64947984.2293281,208572132641.4731,0.241380656796482,9.38228788032481e-06,4.8310434871705455e-09,737.18524596591,22.835271299186665,0.013317518652254477
-67547716.6824155,211724476487.60562,0.22724626332802716,9.540756370600999e-06,4.781426491759175e-09,760.7551125297215,23.229802531360033,0.0130547741718277
-69619491.77183124,212229668887.0564,0.22319684377014265,9.426968162763055e-06,4.797887227624575e-09,750.1835289794643,22.282852915438887,0.013382455960134099
-73256846.99980725,201406104283.4642,0.21760126795037515,9.817945070429146e-06,4.853176537182538e-09,757.5906442286158,22.62202716936476,0.013470967098501816
-73573920.07829668,194681981019.83218,0.22201053134771434,9.478205562044139e-06,4.738120429810058e-09,807.8264385921058,22.427261768077088,0.012842347954401591
-66362536.56103147,201987498665.4721,0.22676727987840614,9.286006122501873e-06,4.8789198846386384e-09,842.3247827620017,22.730376451343304,0.01339413472469474
-65865260.4332776,200116356298.39258,0.23558229619868457,9.361874264912065e-06,4.921426162856295e-09,880.141756562549,23.01235504542766,0.013157898956719594
-66820074.118700065,208457002653.82874,0.22902107842800326,9.282133279712694e-06,5.12226726328213e-09,920.0835725179568,23.172966747697636,0.013330827450444964
-69930802.847616,207816903593.58298,0.23213669281573587,9.13168493175921e-06,5.243525978309597e-09,927.2284984067969,25.06864654157031,0.01330947835097477
-68673407.23851082,205802167609.6222,0.2150071210810881,9.375092381347334e-06,5.0733227382207765e-09,917.6884484353,23.154333177867485,0.01392876053207915
-64582656.5985001,212374586142.41144,0.20818261742042837,9.533150613386024e-06,4.921404656000606e-09,935.0413754984623,23.45129754055261,0.013943220244792436
-63818848.568276815,205013097017.50037,0.21614842627100248,9.844317108402865e-06,4.504964407126765e-09,969.5759743241111,22.87600435996314,0.014705452507269923
-67617867.6785678,208050054272.93878,0.23285726760194003,9.562597459407825e-06,4.81664854638019e-09,969.6451540034284,23.06881857173933,0.014611372787102443
-68077499.39148273,197122818359.60696,0.24620470056261654,9.491698218187881e-06,4.990286896636976e-09,1020.8765259893895,23.20606702034007,0.014478748254266186
-66628582.326380566,198496847710.34427,0.2526266041382502,9.310480438905728e-06,4.874930762561035e-09,982.914321343983,24.518045977090917,0.014009925112851252
-66459014.927,206229709484.6034,0.25193698943462467,9.0407788821451e-06,5.0007701003256055e-09,965.2654340370359,24.720515711655096,0.013768075213951465
-65787519.04949152,192250412259.39938,0.25644236496765216,9.047111253986472e-06,4.924804405898719e-09,956.041317046912,25.67899035248705,0.013775825740805232
-64860022.11748546,199938114374.49872,0.24653290416817963,9.13795288757419e-06,4.941748721666457e-09,936.0410111370976,24.86762229089454,0.01326588093825985
-66542091.541697845,199934309502.77234,0.2696432264799957,8.846708956754788e-06,5.0617200511281455e-09,923.570431696443,23.227509483762947,0.012646845512472414
-65560054.34068088,198260599021.33896,0.2667828178210924,8.569924952632419e-06,5.147704279824681e-09,947.6708376028336,23.141488885440495,0.013851628530865686
-65421859.73398163,200573026450.8801,0.27475290520002776,8.65751153628028e-06,5.075555897677572e-09,927.3090816788341,23.325674157644535,0.013864710687206794
-66549705.487058505,196908222095.12164,0.2765578611246298,8.64095157882554e-06,5.1889686353629085e-09,912.8696013035078,23.12140847677348,0.013646098271224837
-66954204.849184394,188695639206.5461,0.28705322866062893,8.598759098647584e-06,5.077407840354226e-09,838.1967910411829,22.340156908257846,0.012767670041850029
-64959149.20369119,202847468490.82126,0.279984115520014,8.403877824513499e-06,5.238625683423669e-09,895.2706529468638,23.09519400570206,0.01285378617134345
-64234329.913600005,193295926381.2186,0.2771277909024529,8.478192761977506e-06,5.242259844443311e-09,874.5032899972675,23.496619055939394,0.01222569232769029
-65985476.31013269,186357454907.955,0.2760361850919201,8.373042609063897e-06,5.230936258182935e-09,807.9513859021413,22.39459070754771,0.01314545214979283
-64714377.14670954,186903138782.41153,0.27688781009771873,8.313615970498891e-06,5.209067205406148e-09,883.9074266613982,22.981569203120976,0.013347219278567045
-61734437.73511904,184385720749.23557,0.2895551349531852,8.472788400729612e-06,5.329013405268938e-09,871.9941091595338,23.205210338252222,0.013776778173062242
-61703285.432986476,197327013755.6436,0.29858972633733416,8.237206529791435e-06,5.2792095149329066e-09,905.3364654620585,23.875124274746216,0.013377348028760462
-63994892.74452889,204034567088.05045,0.2968159553203517,8.023765115356084e-06,5.360448734273394e-09,976.9006540447378,24.199396066687225,0.013527087141292658
-63106669.93695915,199028085468.03818,0.31721759027956936,8.193450006620511e-06,5.227428893144112e-09,1006.8132655771465,23.497621313324576,0.013147075864999667
-67930628.60309769,201222647401.30597,0.30120351508479354,8.327704313059633e-06,5.287783385912985e-09,1017.4869450561426,24.249125012887625,0.013221644850846502
-66795207.63540506,196990757820.45566,0.28787346472069286,8.634849876420775e-06,5.230758127189856e-09,1000.0914282098397,25.4353869973983,0.01344437816113472
-69919407.51361719,206583567893.7926,0.2749060966225059,8.731844839836613e-06,5.1453719641192114e-09,973.8101513145651,25.30301055411693,0.013956140208197056
-70920568.57910046,197142578217.12494,0.2681863947540376,8.777446222831686e-06,5.201209703410383e-09,943.3304946509976,25.01574007431848,0.013464435557997801
-69007788.43777971,201099613853.33133,0.2650326242849915,8.88515368564597e-06,5.39866034712678e-09,949.1988552744717,23.899268014023782,0.013567479541109831
-69891047.87161164,199259661044.8123,0.24914322745371267,8.8491873709675e-06,5.387404788808338e-09,910.5963267790116,23.38787208081066,0.014154536430617062
-65585886.1773203,198496941603.8205,0.2527564044089188,8.911055469983314e-06,5.162822898048654e-09,859.2908756694794,23.348848373443648,0.014565786994259321
-66355600.23191661,195652665152.87994,0.272744541687145,8.93171669315027e-06,5.070743764607122e-09,874.0734832588757,23.03485075887064,0.014614473566314247
-64429776.038076006,193087577273.9904,0.26661927125081825,8.63390043492391e-06,5.191830749086459e-09,848.6155287973621,21.871747562309093,0.0147572190938631
-67189900.1772888,189302912930.188,0.2690380061505396,8.469443548560199e-06,5.275326016475161e-09,843.4879276418175,21.232396906610955,0.013946467223152757
-67189900.1772888,189302912930.188,0.2690380061505396,8.469443548560199e-06,5.275326016475161e-09,843.4879276418175,21.232396906610955,0.013946467223152757
-70841629.22353277,193802319493.20258,0.2812297959110888,8.298227018977114e-06,5.221365009984457e-09,865.2912022590609,21.471931163812464,0.014162168657553697
-74000956.63498226,201711175826.6944,0.278514130456191,8.697074656229407e-06,5.105813313927902e-09,829.0918547282579,21.860126761469566,0.013661186228238859
-74091961.87768279,205481636493.69272,0.287180403898368,8.732087596954437e-06,4.915198773819897e-09,872.4671371689826,22.59943934868515,0.013240781696448637
-74958241.40466166,195195622989.9358,0.28952713187890405,8.726361662018085e-06,4.900952751372839e-09,887.408712119663,22.310245418361227,0.013721780074476534
-73049776.41263975,202686646919.29712,0.2824209078832713,8.669917311499068e-06,5.030837365140311e-09,785.0292841967876,21.765157017250406,0.013802333468902828
-70183107.06835176,206425191640.13947,0.2825429197599914,8.753522717328585e-06,4.889238899135081e-09,779.8480916844329,20.723680559161807,0.013259548427588532
-72529316.9631243,199569774395.4352,0.2863000418016837,8.36582320037107e-06,5.128248128323392e-09,842.8973688028418,19.34156436923279,0.01344188440320111
-70463320.62101264,189000648257.06335,0.29408139985146015,8.77674010683509e-06,4.846981977567735e-09,843.4940725185393,20.35264658457497,0.013359564549961431
-66999562.73743655,184837423147.3177,0.2862402173367194,8.912223903349444e-06,4.8458844321690304e-09,792.1801362510037,20.18796927915381,0.014686800027548862
-65058702.77897221,186186632117.03857,0.2822772780720133,9.022456607481786e-06,4.703059813867542e-09,705.1383471024818,22.128374869474854,0.013311806685072864
-65825862.257150814,192253769562.20068,0.274956915944868,8.863758781229222e-06,4.7316594745070335e-09,682.0547394385832,23.106839209051486,0.014173750018213862
-61536994.05146814,188745920755.58246,0.2781007150201563,8.839125674540993e-06,4.7775930569833466e-09,749.9481542892868,23.187673204736942,0.013671123121667676
-60907842.47101526,191032756000.7306,0.2815863072436496,8.882836194533465e-06,4.877111934454825e-09,832.8400605639893,23.5355085764575,0.012656104562835037
-66696034.35479558,188606569243.43582,0.2838968915989169,9.067340090031831e-06,4.671628004324553e-09,849.4625970169606,22.661379980128235,0.014200503330015643
-71506757.10048543,194958152216.14267,0.27915359646264376,8.990313143374605e-06,4.559213981860497e-09,783.4773368377184,23.178833738572642,0.014097160549718768
-73899596.42907977,192011440981.67993,0.2784849213637365,9.339416870566361e-06,4.423086548332217e-09,800.5517454608497,23.80686367778329,0.013377358852492312
