iteration1_keff,iteration1_avg_fuel_temp,iteration1_max_fuel_temp,iteration1_max_monolith_temp,iteration1_max_global_stress,iteration1_monolith_new_temperature,iteration1_Hcore_after,iteration1_wall2,iteration2_keff,iteration2_avg_fuel_temp,iteration2_max_fuel_temp,iteration2_max_monolith_temp,iteration2_max_global_stress,iteration2_monolith_new_temperature,iteration2_Hcore_after,iteration2_wall2
1.1189843,1019.51886,1108.5358,1074.5468,199.93091,956.4157,152.01306,29.892145,1.1044238,1001.7786,1076.149,1038.288,152.5602,950.97186,152.05031,29.889036
1.123086,1013.53033,1098.4911,1062.6526,180.356,954.5113,152.08415,29.89299,1.1043582,999.8209,1072.3864,1034.1167,143.51913,950.4266,152.14792,29.890062
1.1330918,1012.71014,1096.7102,1060.674,184.3182,954.1412,152.01472,29.890366,1.1045182,999.8448,1072.6824,1034.2898,148.45961,950.4359,152.0448,29.887947
1.1310028,1013.41736,1097.811,1062.1237,181.39131,954.3592,152.03214,29.892668,1.1044414,1000.1803,1073.298,1035.0009,145.90627,950.53485,152.06631,29.890224
1.1320829,1009.87976,1091.9098,1054.8447,181.91818,953.2117,152.0766,29.894104,1.1043758,998.05383,1069.3412,1030.4358,147.30121,949.9647,152.11758,29.89149
1.1349777,1009.5255,1090.9446,1054.061,164.56871,953.0849,152.07161,29.891243,1.1043924,998.7846,1070.6047,1031.9589,136.11519,950.1593,152.1627,29.888767
1.1448886,1008.6047,1089.3455,1052.0201,164.0067,952.7406,152.0617,29.892368,1.1044405,998.52985,1070.2783,1031.622,137.76868,950.115,152.1113,29.890284
1.1279507,1014.8059,1100.2522,1064.7372,181.90906,954.8223,152.06038,29.890078,1.1043408,1000.5575,1073.7147,1035.5525,143.89035,950.6222,152.16032,29.887112
1.1221899,1013.4406,1098.4641,1062.8326,183.46143,954.52985,152.12256,29.894163,1.104242,1000.5034,1073.4689,1035.6393,148.2865,950.60187,152.22882,29.89129
1.1235158,1014.4874,1100.7076,1065.2902,180.75987,954.9842,152.12167,29.892046,1.1043397,1000.70886,1073.9152,1036.2388,144.8598,950.6835,152.18985,29.888977
1.129139,1021.72363,1113.4227,1080.2927,198.23605,957.46,152.06073,29.890343,1.1043521,1004.6398,1081.1074,1044.781,158.18626,951.7776,152.14366,29.887596
1.1216757,1016.11816,1103.1726,1068.3474,171.95448,955.48096,152.06163,29.886885,1.104482,1001.0208,1074.6117,1036.8351,135.4496,950.7655,152.14108,29.883612
1.1152707,1020.8778,1111.2925,1077.8124,169.5765,957.0801,152.10303,29.89382,1.1042914,1003.0213,1078.3416,1041.3424,131.9929,951.344,152.19684,29.89028
1.1219853,1013.22046,1097.6094,1061.7938,168.15881,954.3397,152.09851,29.89546,1.1042929,999.3995,1071.6652,1033.1876,133.39673,950.3163,152.1681,29.8924
1.1314204,1011.9513,1095.0736,1059.0099,163.24628,953.883,152.0854,29.893967,1.1042975,1000.0203,1072.846,1034.604,134.08081,950.4972,152.17783,29.891409
1.1398526,1016.48254,1103.7278,1068.8162,209.68616,955.4907,152.02089,29.888342,1.1044388,1001.9716,1076.2153,1038.53,166.63902,950.9874,152.08163,29.885624
1.1291443,1013.855,1098.8566,1062.9614,190.56763,954.53125,152.02843,29.889114,1.1044635,999.81647,1072.4846,1034.0629,150.4964,950.41455,152.08832,29.886309
1.1244236,1009.2343,1091.1775,1054.6791,177.00325,953.2597,152.14915,29.891926,1.1042775,998.9546,1070.6221,1032.401,146.19327,950.207,152.26308,29.889286
1.1183237,1016.59155,1104.6013,1070.2241,166.31998,955.7803,152.14192,29.890558,1.1043925,1001.31683,1075.2112,1037.9196,131.66837,950.8729,152.20772,29.887117
1.1239672,1013.2315,1097.6678,1061.8792,171.84874,954.3597,152.05943,29.893007,1.1044035,999.80884,1072.5247,1034.1627,137.47647,950.43115,152.1158,29.890219
1.1116878,1023.1067,1114.6652,1081.7687,181.8811,957.75946,152.0545,29.896105,1.104328,1003.099,1078.5826,1041.2565,137.21518,951.3794,152.10063,29.892664
1.142055,1007.04285,1086.7449,1048.652,173.84251,952.37177,152.02618,29.884594,1.1046469,997.64954,1068.4137,1029.5887,145.38162,949.8535,152.0856,29.882223
1.1312693,1012.3124,1096.1488,1059.8701,192.25412,953.9706,152.08257,29.89742,1.1042871,999.1027,1071.3005,1032.7443,153.49408,950.24524,152.10365,29.894749
1.1211431,1018.86884,1107.0829,1072.4841,180.41222,956.0313,151.97963,29.88532,1.1045495,1000.06854,1073.2703,1034.8011,132.22559,950.5521,151.99565,29.881966
1.1204491,1016.9761,1104.287,1069.7643,172.6908,955.6824,152.04498,29.888588,1.1044395,1001.6909,1075.8842,1038.2433,136.5281,950.9443,152.14049,29.885506
1.1506335,1010.73016,1093.5198,1057.3254,210.95969,953.5643,152.0652,29.895966,1.1043324,1000.3531,1073.3187,1035.2983,175.698,950.5279,152.0908,29.894028
1.1269497,1017.6056,1105.8245,1071.2816,210.77194,955.8864,152.09941,29.897017,1.1041825,1002.37854,1076.8418,1039.5483,167.42221,951.11,152.18127,29.894073
1.1198378,1017.6476,1105.2653,1070.715,180.86847,955.8593,152.06447,29.896296,1.1043239,1001.46625,1075.557,1037.7269,141.49004,950.8979,152.10822,29.89327
1.1248817,1013.08813,1097.2842,1061.5009,171.09778,954.2864,152.08908,29.896687,1.1042839,999.9593,1072.7802,1034.5074,137.94843,950.4756,152.1542,29.893946
1.1285913,1016.73364,1104.8871,1070.378,191.84676,955.82367,152.09575,29.889824,1.1043693,1002.4642,1077.0446,1040.0812,155.01793,951.16144,152.16968,29.886932
1.1314365,1009.48114,1091.1113,1054.0642,168.58519,953.0925,152.06654,29.891758,1.1044375,998.1053,1069.4204,1030.516,137.34718,949.9809,152.12596,29.889072
1.1350416,1011.3822,1094.1968,1057.864,171.5432,953.68,152.03633,29.890076,1.1044642,999.6475,1072.2618,1033.8547,140.56319,950.3879,152.10515,29.887743
1.1247809,1014.21674,1099.615,1064.0765,181.83589,954.7404,152.06253,29.889322,1.1044047,1000.38,1073.3634,1035.2649,144.67969,950.5684,152.15218,29.88637
