E_intercept,alpha_base,stress_mean,stress_sigma,feasible_mean_thr131,feasible_mean_thr120
218378550512.5711,6.603408627410476e-06,129.11997985839844,9.04302976122052,1.0,0.0
218922606385.85757,6.603408627410476e-06,129.47877502441406,9.055681363803346,1.0,0.0
219466662259.14407,6.603408627410476e-06,129.83816528320312,9.068438236214478,1.0,0.0
220010718132.43057,6.603408627410476e-06,130.19813537597656,9.081311363131652,1.0,0.0
220554774005.71707,6.603408627410476e-06,130.5586395263672,9.094297082995624,1.0,0.0
221098829879.00357,6.603408627410476e-06,130.91973876953125,9.107405465094319,1.0,0.0
221642885752.29007,6.603408627410476e-06,131.28138732910156,9.12062735552962,0.0,0.0
222186941625.57657,6.603408627410476e-06,131.6436004638672,9.133963669691344,0.0,0.0
222730997498.86307,6.603408627410476e-06,132.00633239746094,9.147420815308168,0.0,0.0
223275053372.14957,6.603408627410476e-06,132.36962890625,9.160996046210656,0.0,0.0
223819109245.43607,6.603408627410476e-06,132.7334747314453,9.17468936239881,0.0,0.0
224363165118.72256,6.603408627410476e-06,133.09783935546875,9.188498933093008,0.0,0.0
224907220992.00906,6.603408627410476e-06,133.46275329589844,9.20243299680155,0.0,0.0
225451276865.29556,6.603408627410476e-06,133.82818603515625,9.216486061185568,0.0,0.0
225995332738.58206,6.603408627410476e-06,134.19415283203125,9.230659041634876,0.0,0.0
226539388611.86856,6.603408627410476e-06,134.5606231689453,9.244957430488341,0.0,0.0
227083444485.15506,6.603408627410476e-06,134.9276123046875,9.25937298923766,0.0,0.0
227627500358.44156,6.603408627410476e-06,135.2951202392578,9.273912125611512,0.0,0.0
228171556231.72806,6.603408627410476e-06,135.6631317138672,9.288574839609897,0.0,0.0
228715612105.01456,6.603408627410476e-06,136.0316162109375,9.303359300453193,0.0,0.0
229259667978.30106,6.603408627410476e-06,136.40061950683594,9.318268254310835,0.0,0.0
229803723851.58755,6.603408627410476e-06,136.7700958251953,9.333301701182823,0.0,0.0
230347779724.87405,6.603408627410476e-06,137.14007568359375,9.348457810289533,0.0,0.0
230891835598.16055,6.603408627410476e-06,137.51052856445312,9.363741158580021,0.0,0.0
231435891471.44705,6.603408627410476e-06,137.8814697265625,9.379153576833913,0.0,0.0
231979947344.73355,6.603408627410476e-06,138.25286865234375,9.39468408037347,0.0,0.0
232524003218.02005,6.603408627410476e-06,138.62472534179688,9.410344569266238,0.0,0.0
233068059091.30655,6.603408627410476e-06,138.9970703125,9.42614053585109,0.0,0.0
233612114964.59305,6.603408627410476e-06,139.36984252929688,9.442057333891041,0.0,0.0
234156170837.87955,6.603408627410476e-06,139.74307250976562,9.458103201894394,0.0,0.0
234700226711.16605,6.603408627410476e-06,140.11676025390625,9.474274478301902,0.0,0.0
235244282584.45255,6.603408627410476e-06,140.49087524414062,9.49057848623206,0.0,0.0
235788338457.73904,6.603408627410476e-06,140.8654327392578,9.507015225684864,0.0,0.0
236332394331.02554,6.603408627410476e-06,141.24041748046875,9.523576458152013,0.0,0.0
236876450204.31204,6.603408627410476e-06,141.61582946777344,9.540273168311245,0.0,0.0
237420506077.59854,6.603408627410476e-06,141.9916534423828,9.557098948433877,0.0,0.0
237964561950.88504,6.603408627410476e-06,142.36790466308594,9.574059290858779,0.0,0.0
238508617824.17154,6.603408627410476e-06,142.74456787109375,9.591149618636896,0.0,0.0
239052673697.45804,6.603408627410476e-06,143.1216278076172,9.608372677937659,0.0,0.0
239596729570.74454,6.603408627410476e-06,143.49908447265625,9.625729384150882,0.0,0.0
174854080649.65118,6.624345759710575e-06,102.59261322021484,8.334774356374028,1.0,1.0
175398136522.93768,6.624345759710575e-06,102.89697265625,8.339996655247845,1.0,1.0
175942192396.22418,6.624345759710575e-06,103.20207214355469,8.345291269916759,1.0,1.0
176486248269.51068,6.624345759710575e-06,103.5079116821289,8.3506527080419,1.0,1.0
177030304142.79718,6.624345759710575e-06,103.81452941894531,8.356091038911199,1.0,1.0
177574360016.08368,6.624345759710575e-06,104.1219482421875,8.361604431745029,1.0,1.0
178118415889.37018,6.624345759710575e-06,104.43009948730469,8.367190140373955,1.0,1.0
178662471762.65668,6.624345759710575e-06,104.739013671875,8.372853657136849,1.0,1.0
179206527635.94318,6.624345759710575e-06,105.04869079589844,8.378595897423518,1.0,1.0
179750583509.22968,6.624345759710575e-06,105.35916137695312,8.384410453505286,1.0,1.0
180294639382.51617,6.624345759710575e-06,105.67034912109375,8.390305563890452,1.0,1.0
180838695255.80267,6.624345759710575e-06,105.9823226928711,8.39626932851147,1.0,1.0
181382751129.08917,6.624345759710575e-06,106.29508209228516,8.402318224384947,1.0,1.0
181926807002.37567,6.624345759710575e-06,106.60855865478516,8.40844675917201,1.0,1.0
182470862875.66217,6.624345759710575e-06,106.92279815673828,8.414646694364361,1.0,1.0
183014918748.94867,6.624345759710575e-06,107.23777770996094,8.42093359158879,1.0,1.0
183558974622.23517,6.624345759710575e-06,107.55355834960938,8.427301043116621,1.0,1.0
184103030495.52167,6.624345759710575e-06,107.87010955810547,8.433743556608981,1.0,1.0
184647086368.80817,6.624345759710575e-06,108.18736267089844,8.440262962845496,1.0,1.0
185191142242.09467,6.624345759710575e-06,108.50535583496094,8.446872077283526,1.0,1.0
185735198115.38116,6.624345759710575e-06,108.82414245605469,8.453558084465708,1.0,1.0
186279253988.66766,6.624345759710575e-06,109.14366149902344,8.46033105367997,1.0,1.0
186823309861.95416,6.624345759710575e-06,109.46390533447266,8.467179084858765,1.0,1.0
187367365735.24066,6.624345759710575e-06,109.78491973876953,8.47412140118813,1.0,1.0
187911421608.52716,6.624345759710575e-06,110.1066665649414,8.481145187210705,1.0,1.0
188455477481.81366,6.624345759710575e-06,110.42919158935547,8.488245865977435,1.0,1.0
188999533355.10016,6.624345759710575e-06,110.75242614746094,8.49543716833549,1.0,1.0
189543589228.38666,6.624345759710575e-06,111.0763931274414,8.502714517335813,1.0,1.0
190087645101.67316,6.624345759710575e-06,111.40111541748047,8.510077912978403,1.0,1.0
190631700974.95966,6.624345759710575e-06,111.7265853881836,8.51752643987345,1.0,1.0
191175756848.24615,6.624345759710575e-06,112.05274963378906,8.52505826724133,1.0,1.0
191719812721.53265,6.624345759710575e-06,112.37967681884766,8.532683464369972,1.0,1.0
192263868594.81915,6.624345759710575e-06,112.70732116699219,8.540398369700124,1.0,1.0
192807924468.10565,6.624345759710575e-06,113.03569030761719,8.5481956601133,1.0,1.0
193351980341.39215,6.624345759710575e-06,113.36479187011719,8.556087235677047,1.0,1.0
193896036214.67865,6.624345759710575e-06,113.69461822509766,8.564065773272873,1.0,1.0
194440092087.96515,6.624345759710575e-06,114.02518463134766,8.5721331036804,1.0,1.0
194984147961.25165,6.624345759710575e-06,114.35643768310547,8.580291057679252,1.0,1.0
195528203834.53815,6.624345759710575e-06,114.6884536743164,8.588545127608297,1.0,1.0
196072259707.82465,6.624345759710575e-06,115.0211410522461,8.596886159569422,1.0,1.0
196616315581.11115,6.624345759710575e-06,115.35455322265625,8.60532422285055,1.0,1.0
197160371454.39764,6.624345759710575e-06,115.6886978149414,8.613855655892438,1.0,1.0
197704427327.68414,6.624345759710575e-06,116.02352142333984,8.622472220186783,1.0,1.0
198248483200.97064,6.624345759710575e-06,116.35906219482422,8.631186731190942,1.0,1.0
198792539074.25714,6.624345759710575e-06,116.69532012939453,8.639995527345672,1.0,1.0
199336594947.54364,6.624345759710575e-06,117.03227233886719,8.648902270210218,1.0,1.0
199880650820.83014,6.624345759710575e-06,117.36992645263672,8.6579005520559,1.0,1.0
200424706694.11664,6.624345759710575e-06,117.70825958251953,8.666997696001209,1.0,1.0
200968762567.40314,6.624345759710575e-06,118.04729461669922,8.676192786656333,1.0,1.0
201512818440.68964,6.624345759710575e-06,118.38703155517578,8.685481247072216,1.0,1.0
202056874313.97614,6.624345759710575e-06,118.72744750976562,8.694871315757162,1.0,1.0
202600930187.26263,6.624345759710575e-06,119.06856536865234,8.70435841576211,1.0,1.0
203144986060.54913,6.624345759710575e-06,119.41033172607422,8.713939800917629,1.0,1.0
203689041933.83563,6.624345759710575e-06,119.75279235839844,8.723625540511645,1.0,1.0
204233097807.12213,6.624345759710575e-06,120.09593200683594,8.733407396035851,1.0,0.0
204777153680.40863,6.624345759710575e-06,120.43976593017578,8.743289029049496,1.0,0.0
205321209553.69513,6.624345759710575e-06,120.78424072265625,8.753280508840506,1.0,0.0
205865265426.98163,6.624345759710575e-06,121.1293716430664,8.763360781443216,1.0,0.0
206409321300.26813,6.624345759710575e-06,121.47518157958984,8.77354998543348,1.0,0.0
206953377173.55463,6.624345759710575e-06,121.82168579101562,8.783841713082616,1.0,0.0
207497433046.84113,6.624345759710575e-06,122.16880798339844,8.794237795170247,1.0,0.0
208041488920.12762,6.624345759710575e-06,122.5166015625,8.80472999318807,1.0,0.0
208585544793.41412,6.624345759710575e-06,122.86504364013672,8.815328376424011,1.0,0.0
209129600666.70062,6.624345759710575e-06,123.21414184570312,8.826034775657693,1.0,0.0
209673656539.98712,6.624345759710575e-06,123.56385040283203,8.83683820621138,1.0,0.0
210217712413.27362,6.624345759710575e-06,123.91423797607422,8.847764298999788,1.0,0.0
210761768286.56012,6.624345759710575e-06,124.2652359008789,8.858787423108202,1.0,0.0
211305824159.84662,6.624345759710575e-06,124.61690521240234,8.869914901655111,1.0,0.0
211849880033.13312,6.624345759710575e-06,124.96918487548828,8.881149480809949,1.0,0.0
212393935906.41962,6.624345759710575e-06,125.32209014892578,8.892492991352338,1.0,0.0
212937991779.70612,6.624345759710575e-06,125.67561340332031,8.903940856333223,1.0,0.0
213482047652.9926,6.624345759710575e-06,126.02977752685547,8.915503145040528,1.0,0.0
214026103526.2791,6.624345759710575e-06,126.3845443725586,8.927177111304818,1.0,0.0
214570159399.5656,6.624345759710575e-06,126.73992919921875,8.938953601227983,1.0,0.0
215114215272.8521,6.624345759710575e-06,127.09589385986328,8.950843599487754,1.0,0.0
215658271146.1386,6.624345759710575e-06,127.45249938964844,8.962844359914701,1.0,0.0
216202327019.4251,6.624345759710575e-06,127.80967712402344,8.974958628678257,1.0,0.0
216746382892.7116,6.624345759710575e-06,128.16748046875,8.9871845749988,1.0,0.0
217290438765.9981,6.624345759710575e-06,128.52586364746094,8.999517621927271,1.0,0.0
217834494639.2846,6.624345759710575e-06,128.88482666015625,9.011969669531219,1.0,0.0
218378550512.5711,6.624345759710575e-06,129.244384765625,9.02453156391253,1.0,0.0
218922606385.85757,6.624345759710575e-06,129.60452270507812,9.037213374359132,1.0,0.0
219466662259.14407,6.624345759710575e-06,129.96524047851562,9.050003200803472,1.0,0.0
220010718132.43057,6.624345759710575e-06,130.3265380859375,9.062910197143667,1.0,0.0
220554774005.71707,6.624345759710575e-06,130.68838500976562,9.075933447989904,1.0,0.0
221098829879.00357,6.624345759710575e-06,131.05081176757812,9.089072953342185,0.0,0.0
221642885752.29007,6.624345759710575e-06,131.4137725830078,9.10232962859032,0.0,0.0
222186941625.57657,6.624345759710575e-06,131.7772979736328,9.115701642954686,0.0,0.0
222730997498.86307,6.624345759710575e-06,132.1414031982422,9.12919357338434,0.0,0.0
223275053372.14957,6.624345759710575e-06,132.5060272216797,9.14280358909966,0.0,0.0
223819109245.43607,6.624345759710575e-06,132.8712158203125,9.156526197761778,0.0,0.0
224363165118.72256,6.624345759710575e-06,133.23690795898438,9.170377876387299,0.0,0.0
224907220992.00906,6.624345759710575e-06,133.60316467285156,9.184347640298483,0.0,0.0
225451276865.29556,6.624345759710575e-06,133.96994018554688,9.198428166376845,0.0,0.0
225995332738.58206,6.624345759710575e-06,134.3372344970703,9.21264050858804,0.0,0.0
226539388611.86856,6.624345759710575e-06,134.70504760742188,9.22697002069509,0.0,0.0
227083444485.15506,6.624345759710575e-06,135.0733642578125,9.241421279647051,0.0,0.0
227627500358.44156,6.624345759710575e-06,135.4422149658203,9.255994285443924,0.0,0.0
228171556231.72806,6.624345759710575e-06,135.81155395507812,9.270687207306086,0.0,0.0
228715612105.01456,6.624345759710575e-06,136.18141174316406,9.28551011452146,0.0,0.0
229259667978.30106,6.624345759710575e-06,136.5517578125,9.30045843014099,0.0,0.0
229803723851.58755,6.624345759710575e-06,136.92257690429688,9.31552116948694,0.0,0.0
230347779724.87405,6.624345759710575e-06,137.29391479492188,9.330718471135162,0.0,0.0
230891835598.16055,6.624345759710575e-06,137.66567993164062,9.346038435018105,0.0,0.0
231435891471.44705,6.624345759710575e-06,138.0379638671875,9.361483807305206,0.0,0.0
231979947344.73355,6.624345759710575e-06,138.41073608398438,9.377052757216838,0.0,0.0
232524003218.02005,6.624345759710575e-06,138.783935546875,9.392753523261307,0.0,0.0
233068059091.30655,6.624345759710575e-06,139.15760803222656,9.408578782320122,0.0,0.0
233612114964.59305,6.624345759710575e-06,139.53173828125,9.42452670361366,0.0,0.0
234156170837.87955,6.624345759710575e-06,139.9063262939453,9.440616510327958,0.0,0.0
234700226711.16605,6.624345759710575e-06,140.28134155273438,9.456824402327921,0.0,0.0
235244282584.45255,6.624345759710575e-06,140.6568145751953,9.473165941240344,0.0,0.0
235788338457.73904,6.624345759710575e-06,141.03271484375,9.489634719336546,0.0,0.0
236332394331.02554,6.624345759710575e-06,141.4090576171875,9.506236228955396,0.0,0.0
236876450204.31204,6.624345759710575e-06,141.7858123779297,9.522974131656138,0.0,0.0
237420506077.59854,6.624345759710575e-06,142.16297912597656,9.539828288862923,0.0,0.0
237964561950.88504,6.624345759710575e-06,142.5405731201172,9.55682524688028,0.0,0.0
238508617824.17154,6.624345759710575e-06,142.91859436035156,9.57395219025085,0.0,0.0
239052673697.45804,6.624345759710575e-06,143.29698181152344,9.591210949754258,0.0,0.0
239596729570.74454,6.624345759710575e-06,143.67579650878906,9.608607017729367,0.0,0.0
174854080649.65118,6.645282892010674e-06,102.61955261230469,8.313905299454612,1.0,1.0
175398136522.93768,6.645282892010674e-06,102.9249496459961,8.319150483073713,1.0,1.0
175942192396.22418,6.645282892010674e-06,103.23113250732422,8.324473474826778,1.0,1.0
176486248269.51068,6.645282892010674e-06,103.53812408447266,8.329865120815697,1.0,1.0
177030304142.79718,6.645282892010674e-06,103.84583282470703,8.335334574938582,1.0,1.0
177574360016.08368,6.645282892010674e-06,104.15435791015625,8.340880921805619,1.0,1.0
178118415889.37018,6.645282892010674e-06,104.46360778808594,8.346495007518698,1.0,1.0
178662471762.65668,6.645282892010674e-06,104.77364349365234,8.352186901365743,1.0,1.0
179206527635.94318,6.645282892010674e-06,105.0844497680664,8.357956603346754,1.0,1.0
179750583509.22968,6.645282892010674e-06,105.39603424072266,8.363798621122863,1.0,1.0
180294639382.51617,6.645282892010674e-06,105.70835876464844,8.369722108592182,1.0,1.0
180838695255.80267,6.645282892010674e-06,106.02147674560547,8.37572523497509,1.0,1.0
181382751129.08917,6.645282892010674e-06,106.33533477783203,8.381799761763283,1.0,1.0
181926807002.37567,6.645282892010674e-06,106.64995574951172,8.387952096685442,1.0,1.0
182470862875.66217,6.645282892010674e-06,106.9653549194336,8.394189562860058,1.0,1.0
183014918748.94867,6.645282892010674e-06,107.28150177001953,8.400502090999206,1.0,1.0
183558974622.23517,6.645282892010674e-06,107.59840393066406,8.40689975039081,1.0,1.0
184103030495.52167,6.645282892010674e-06,107.91607666015625,8.413374302526568,1.0,1.0
184647086368.80817,6.645282892010674e-06,108.23450469970703,8.419923001237049,1.0,1.0
185191142242.09467,6.645282892010674e-06,108.5536880493164,8.426562323538851,1.0,1.0
185735198115.38116,6.645282892010674e-06,108.87361907958984,8.433282200144056,1.0,1.0
186279253988.66766,6.645282892010674e-06,109.19432830810547,8.440079884883225,1.0,1.0
186823309861.95416,6.645282892010674e-06,109.51575469970703,8.44696270087485,1.0,1.0
187367365735.24066,6.645282892010674e-06,109.8379135131836,8.453930648118932,1.0,1.0
187911421608.52716,6.645282892010674e-06,110.160888671875,8.460983726615472,1.0,1.0
188455477481.81366,6.645282892010674e-06,110.48455810546875,8.468121020974657,1.0,1.0
188999533355.10016,6.645282892010674e-06,110.8089828491211,8.475343446586297,1.0,1.0
189543589228.38666,6.645282892010674e-06,111.1341552734375,8.482643680331904,1.0,1.0
190087645101.67316,6.645282892010674e-06,111.4600830078125,8.490042776177138,1.0,1.0
190631700974.95966,6.645282892010674e-06,111.7867431640625,8.497518764766525,1.0,1.0
191175756848.24615,6.645282892010674e-06,112.11412811279297,8.505081715387993,1.0,1.0
191719812721.53265,6.645282892010674e-06,112.4422607421875,8.512736204990597,1.0,1.0
192263868594.81915,6.645282892010674e-06,112.7710952758789,8.520480402794714,1.0,1.0
192807924468.10565,6.645282892010674e-06,113.10069274902344,8.528312478020721,1.0,1.0
193351980341.39215,6.645282892010674e-06,113.43102264404297,8.536231515278809,1.0,1.0
193896036214.67865,6.645282892010674e-06,113.76206970214844,8.544239345348597,1.0,1.0
194440092087.96515,6.645282892010674e-06,114.09382629394531,8.55234420673839,1.0,1.0
194984147961.25165,6.645282892010674e-06,114.42634582519531,8.56053419938064,1.0,1.0
195528203834.53815,6.645282892010674e-06,114.7595443725586,8.568812984834592,1.0,1.0
196072259707.82465,6.645282892010674e-06,115.0934829711914,8.577190632388172,1.0,1.0
196616315581.11115,6.645282892010674e-06,115.42813873291016,8.585654326584018,1.0,1.0
197160371454.39764,6.645282892010674e-06,115.7635269165039,8.594216882879492,1.0,1.0
197704427327.68414,6.645282892010674e-06,116.099609375,8.602868231986667,1.0,1.0
198248483200.97064,6.645282892010674e-06,116.43639373779297,8.611620273973093,1.0,1.0
198792539074.25714,6.645282892010674e-06,116.77389526367188,8.620455616432354,1.0,1.0
199336594947.54364,6.645282892010674e-06,117.1120834350586,8.629387074821805,1.0,1.0
