sample_idx,output,y_true,y_pred_mean,y_pred_std
25,iteration2_keff,1.104670054528727,1.104576096008252,0.0003615199353583216
25,iteration2_max_fuel_temp,1071.77,1070.3462773931776,4.318546703552709
26,iteration2_max_global_stress,201.47,194.69031890855823,16.010900547565875
26,iteration2_keff,1.1032810893058729,1.1031885528747936,0.0005276910305888112
26,iteration2_max_fuel_temp,1085.31,1082.314248905133,5.97144350623628
27,iteration2_max_global_stress,188.96,187.10074372345306,16.028577964459284
27,iteration2_keff,1.1025180506979937,1.102499916236684,0.0009294236137967574
27,iteration2_max_fuel_temp,1078.37,1077.8653596734769,5.051361748319744
28,iteration2_max_global_stress,131.8,130.60169372464398,9.670971219235955
28,iteration2_keff,1.1038494953328113,1.1038883832097943,0.0005704197505633649
28,iteration2_max_fuel_temp,1070.97,1067.7297344440753,3.771473463125916
29,iteration2_max_global_stress,197.37,194.6722678086284,13.334565162877473
29,iteration2_keff,1.1039459964812135,1.104154724697475,0.00033278899438765033
29,iteration2_max_fuel_temp,1077.9,1076.5324355787948,5.338847606868074
30,iteration2_max_global_stress,140.28,146.40885863573837,8.897791730226812
30,iteration2_keff,1.1030782000034447,1.1032013321059053,0.0003261436554150861
30,iteration2_max_fuel_temp,1069.83,1074.335732796954,4.03194229668315
31,iteration2_max_global_stress,130.23,128.0406512215247,9.43124230947635
31,iteration2_keff,1.104136681154724,1.1040808675826208,0.00033547909665737613
31,iteration2_max_fuel_temp,1076.93,1074.1618892918336,4.592948704665057
32,iteration2_max_global_stress,175.25,174.1526176247761,10.137850176003225
32,iteration2_keff,1.1038114630702691,1.1038168410407339,0.0002984671212463977
32,iteration2_max_fuel_temp,1077.98,1076.1564188314492,4.860410087539431
33,iteration2_max_global_stress,160.5,159.3527304484757,11.011578963416124
33,iteration2_keff,1.1038662854266452,1.1038812470305852,0.0008290737957806088
33,iteration2_max_fuel_temp,1071.04,1067.5432755320853,4.013479439983365
34,iteration2_max_global_stress,138.34,144.4753426112345,8.978958197738509
34,iteration2_keff,1.103508064516323,1.1031932872624348,0.0003113957244690609
34,iteration2_max_fuel_temp,1066.02,1070.5300735276803,3.706927819777253
35,iteration2_max_global_stress,117.68,125.7957458094746,8.602489381215587
35,iteration2_keff,1.1042545417166496,1.1043600331253172,0.0003661041797300533
35,iteration2_max_fuel_temp,1066.57,1070.6768117236697,4.096777242472146
36,iteration2_max_global_stress,206.68,203.74522032012123,13.592562675747313
36,iteration2_keff,1.104031318587231,1.1037679327468115,0.00033384828423061374
36,iteration2_max_fuel_temp,1077.76,1076.420569735886,5.230203641719069
37,iteration2_max_global_stress,137.49,141.57172993649885,10.32536467074035
37,iteration2_keff,1.104256265898417,1.1047250181974153,0.00042612995171708955
37,iteration2_max_fuel_temp,1073.87,1075.4813980629535,4.949858968573298
38,iteration2_max_global_stress,136.49,140.26087903774442,9.688320446100894
38,iteration2_keff,1.10458051769439,1.1045547223419339,0.0003941618949957378
38,iteration2_max_fuel_temp,1071.01,1072.5991681719897,4.61133875510224
39,iteration2_max_global_stress,154.61,154.05502489904123,14.493148081505177
39,iteration2_keff,1.1032266734931198,1.1033449403272468,0.00042334724274931476
39,iteration2_max_fuel_temp,1089.41,1089.0035789823626,6.572821378316821
40,iteration2_max_global_stress,181.02,179.6075616414898,17.471109770427518
