level,input,input_bin,n_in_bin,output,iter,group,bin_x_mean,bin_x_min,bin_x_max,MAE_bin,RMSE_bin,y_true_mean_bin,y_pred_mean_bin,sigma_mean_bin,PICP90_bin
2,alpha_slope,"(5.411e-09, +inf)",86,iteration1_keff,iter1,secondary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,0.009256727423909778,0.012783173388584671,1.1133589146381262,1.1099708080291748,0.05664857884132585,1.0
2,alpha_slope,"(5.411e-09, +inf)",86,iteration1_avg_fuel_temp,iter1,secondary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,2.57639940838482,3.6033481988430336,1014.84,1014.84912109375,3.460661794707178,0.8837209302325582
2,alpha_slope,"(5.411e-09, +inf)",86,iteration1_max_fuel_temp,iter1,secondary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,4.567227357376444,6.332674162390997,1101.1237209302324,1101.21533203125,6.042493223400334,0.8953488372093024
2,alpha_slope,"(5.411e-09, +inf)",86,iteration1_max_monolith_temp,iter1,secondary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,5.250214503088657,7.2744408350216,1065.9280232558137,1066.2178955078125,6.898483912501111,0.8953488372093024
2,alpha_slope,"(5.411e-09, +inf)",86,iteration1_max_global_stress,iter1,secondary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,7.95154453366302,10.83074536503009,217.39220930232557,218.11537170410156,11.018669237692963,0.9186046511627907
2,alpha_slope,"(5.411e-09, +inf)",86,iteration1_monolith_new_temperature,iter1,secondary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,0.8377088338215363,1.198908643914873,954.959889323267,954.9219360351562,1.1425972870286696,0.8953488372093024
2,alpha_slope,"(5.411e-09, +inf)",86,iteration1_Hcore_after,iter1,secondary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,0.012194351956505011,0.01498971395085898,152.4857933184995,152.48585510253906,0.10804787205413519,1.0
2,alpha_slope,"(5.411e-09, +inf)",86,iteration1_wall2,iter1,secondary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,0.0010598704723541548,0.001315386054614235,29.93793872090686,29.93830680847168,0.0029618794294773297,1.0
2,alpha_slope,"(5.411e-09, +inf)",86,iteration2_keff,iter2,primary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,0.00021758491683966815,0.0002634760851484349,1.1030143497122296,1.1030646562576294,0.00036522119152775204,0.9534883720930233
2,alpha_slope,"(5.411e-09, +inf)",86,iteration2_avg_fuel_temp,iter2,secondary,5.753150059276288e-09,5.425343934043023e-09,6.407051340251765e-09,1.6705104526253676,2.286447415161441,1000.4967441860467,1000.5004272460938,2.13797643861982,0.8953488372093024
