case_idx,row_idx,category,param,prior_variant,true_value,post_mean,post_std,post_p5,post_p95,rel_bias,in_90ci_true,mean_accept_rate,kl_vs_canonical,mean_shift_over_canonical_std
5,394,high,alpha_base,flat,9.1471678769906e-06,1.003098854361399e-05,2.110874231070674e-06,6.860087139180845e-06,1.3195515849179687e-05,0.09662232928364776,True,0.8041666666666667,0.3517873307991831,-0.1695723866461349
5,394,high,alpha_slope,flat,5.081977206840172e-09,5.103948340250003e-09,8.809233407626498e-10,3.648839788611006e-09,6.381631888262852e-09,0.004323343556176981,True,0.8041666666666667,0.20993082867943802,0.17692348036091693
5,394,high,SS316_k_ref,flat,19.40223379216592,22.443753808329348,3.701949195505203,16.491287077784467,28.595586481655573,0.15676133216122307,True,0.8041666666666667,0.21434794678158187,-0.13214027204344975
5,394,high,E_intercept,shift_pos,195970956160.16736,209183967078.1235,13707922058.439798,187493598831.14087,232691342091.02856,0.06742331198893133,True,0.5993333333333333,0.004687540082114805,-0.09643150122035206
5,394,high,alpha_base,shift_pos,9.1471678769906e-06,1.0668871428244838e-05,9.355186518012377e-07,9.129517309715455e-06,1.2173060331592934e-05,0.16635789041130797,True,0.5993333333333333,0.13089184201496717,0.45941506771319895
5,394,high,alpha_slope,shift_pos,5.081977206840172e-09,5.217865928363969e-09,4.5888340789012123e-10,4.4746246414997545e-09,5.985471161665967e-09,0.026739341007058232,True,0.5993333333333333,0.11592218977914226,0.3970605100702667
5,394,high,SS316_k_ref,shift_pos,19.40223379216592,23.933114245765967,2.2503597919818943,20.35922968599269,27.613123259426043,0.23352365001546838,False,0.5993333333333333,0.1452954135432456,0.5599122129884178
5,394,high,E_intercept,shift_neg,195970956160.16736,208933821644.93475,13607327299.6639,187492168854.3454,231415618304.93076,0.06614687063205849,True,0.5908333333333333,0.006561016664853203,-0.11490672560025515
5,394,high,alpha_base,shift_neg,9.1471678769906e-06,9.896341680104743e-06,9.631952247290107e-07,8.25942766189304e-06,1.1466136068217786e-05,0.08190226889774987,True,0.5908333333333333,0.05341846922208415,-0.3023415672538917
5,394,high,alpha_slope,shift_neg,5.081977206840172e-09,4.776929024997309e-09,4.840379642295389e-10,3.988636734444925e-09,5.580143799421091e-09,-0.060025491934965515,True,0.5908333333333333,0.12299084578008468,-0.4550163448159814
5,394,high,SS316_k_ref,shift_neg,19.40223379216592,20.950849996679633,2.2607692822062475,17.29522344194059,24.64421551580674,0.07981638718006798,True,0.5908333333333333,0.3113575127755329,-0.8258392362404215
